-0.018715	0.023758	-0.078706	0.099904	-0.009321	-0.111378	-0.074607	0.017315	-0.019710	-0.018140	0.066248	0.095087	-0.051159	-0.039272	-0.043510	-0.095043	-0.010089	-0.021598	0.008871	-0.009082	0.105359	0.037106	0.006436	0.066626	-0.000347	-0.000947	0.008663	-0.054105	0.080817	-0.063868	0.116443	0.039712	0.030158	0.089593	-0.083901	0.013695	-0.073297	0.021055	0.036878	-0.007832	-0.091583	-0.078052	0.017624	0.006136	0.012432	0.000068	-0.057942	-0.000029	0.000580	0.047473	
-0.024338	-0.000018	0.067732	-0.000015	0.018012	-0.035830	-0.027005	-0.066277	0.090778	0.039714	0.032747	0.039259	-0.056052	-0.005093	0.027300	-0.071217	-0.026970	0.003052	0.051705	0.043501	0.033206	-0.000005	0.062136	-0.000003	-0.028639	-0.061004	-0.054145	-0.041172	0.055164	-0.000006	0.094230	0.000011	-0.008933	-0.052443	0.006348	0.003845	-0.000602	0.054044	-0.023226	0.000129	-0.000006	-0.032310	-0.018449	-0.006967	-0.000771	-0.077896	-0.050932	-0.054079	-0.072043	-0.000009	
0.103521	-0.024986	-0.086874	-0.038576	0.066388	0.017366	0.099034	0.030148	-0.106838	0.014679	-0.014666	0.053588	-0.008705	0.030301	-0.038692	0.032272	-0.065066	-0.000001	0.102055	-0.048027	0.000005	0.011637	0.035582	0.042401	0.033462	0.000003	-0.038769	-0.077536	-0.000019	0.040559	0.000019	-0.093606	0.082082	-0.061518	0.080469	0.059023	-0.000008	-0.075388	-0.055118	0.000004	0.070775	-0.098139	-0.030929	0.016440	0.000574	0.051027	-0.068978	-0.000012	0.001729	0.070969	
-0.319640	0.000053	-0.018490	-0.322750	0.026966	0.014066	-0.208219	-0.007316	-0.251766	-0.000031	-0.005001	0.019351	-0.023624	-0.023573	-0.118489	0.034357	0.015631	0.170785	-0.233238	-0.235029	0.010627	-0.000019	-0.171249	0.000002	-0.033672	0.165153	-0.045282	-0.014086	0.185867	0.041299	-0.032959	-0.000010	0.246725	-0.042664	-0.053397	0.058269	0.200337	0.000021	0.146515	-0.050469	0.102158	0.223510	-0.260819	0.178415	-0.000490	0.000003	-0.003213	-0.240935	-0.121059	-0.000025	
0.055164	-0.000398	-0.049193	-0.082052	-0.032494	0.051346	0.026351	0.003612	0.112778	-0.018098	-0.016858	0.050282	-0.029186	0.040992	-0.083225	-0.032120	-0.082036	-0.074134	0.082368	0.017148	-0.039690	-0.021578	0.027624	-0.016643	-0.087956	-0.032437	0.057766	-0.098037	0.057593	-0.099150	-0.043427	-0.022803	0.094413	-0.052567	0.001380	-0.094035	0.052436	0.000003	-0.015376	0.055483	0.028934	0.004344	-0.075099	0.050398	-0.059229	0.076614	-0.066710	0.035076	0.015797	0.027479	
0.091200	-0.104880	-0.051264	-0.015362	0.090942	0.070278	-0.049528	-0.000121	-0.104364	0.091885	0.081673	-0.104146	0.030934	0.042317	-0.048558	-0.064308	-0.101051	-0.022063	-0.070129	0.099109	0.000190	0.061327	-0.070115	0.027656	-0.001187	0.113289	-0.075637	0.015903	-0.092967	0.073241	0.029899	0.052164	-0.049810	0.002336	0.073800	-0.034118	0.108826	0.027538	0.047842	-0.110639	0.105212	0.000985	-0.099326	0.067370	0.000001	-0.067065	-0.085291	0.006781	0.111428	-0.000460	
-0.020772	0.002169	-0.062523	-0.086856	0.018929	-0.062336	-0.202500	0.066538	0.117893	0.201673	-0.004052	0.059496	-0.020034	-0.039386	0.015433	0.015843	0.000117	0.021994	-0.185308	-0.174943	0.007509	-0.018745	0.025719	-0.171938	0.142758	-0.026189	-0.047148	0.011402	0.023009	0.123529	0.018847	0.000012	0.012837	-0.054691	0.081595	0.005884	-0.013997	0.000011	0.102557	-0.024928	-0.014791	-0.097601	0.039087	-0.212190	-0.000083	-0.028104	-0.025168	0.168577	0.088852	0.098982	
0.221225	0.003110	-0.021274	0.043489	-0.084798	-0.009360	0.231407	-0.006591	0.234062	0.142825	-0.018241	-0.044864	0.095584	-0.015241	-0.081843	-0.075950	0.001187	0.118451	0.028116	-0.057223	-0.008895	0.000015	0.112330	0.144531	-0.234824	0.213063	0.202241	-0.055250	0.086416	0.178460	0.143979	-0.191913	-0.236972	0.069058	-0.016575	-0.099073	0.283970	0.048769	0.280291	-0.229947	0.229336	-0.079274	0.014926	0.199079	0.000008	-0.000005	0.070637	-0.000041	0.017847	0.057477	
-0.000212	0.343743	-0.383844	0.000056	-0.369861	-0.376511	-0.000021	0.363255	0.000294	-0.000043	-0.381034	0.199272	-0.320468	0.396215	-0.305582	0.261997	-0.323607	-0.334951	0.000079	0.000069	-0.283805	0.341547	0.351218	0.220160	0.000035	0.000190	-0.279669	-0.353724	-0.266434	-0.292852	-0.322127	-0.330646	-0.000316	-0.360558	0.358097	-0.327902	-0.000062	-0.387340	0.000048	-0.308513	-0.184246	0.192300	0.286558	0.000046	-0.327435	0.412020	0.399249	-0.000154	-0.255111	0.258883	
-0.020716	0.133624	0.022831	0.000014	0.037707	-0.024218	-0.000002	0.051499	-0.043907	0.094637	-0.076620	-0.158459	-0.039179	-0.110090	0.016898	-0.061975	0.000022	0.000009	0.000640	0.130904	-0.152381	-0.000009	0.060957	0.000026	0.008949	-0.156441	-0.148651	-0.001328	-0.121048	-0.058298	0.000031	0.000000	0.106454	-0.000112	0.000354	0.000007	-0.000028	-0.000001	-0.000032	0.105295	-0.011682	-0.000782	-0.087857	0.000015	0.105948	0.034178	-0.042701	0.066428	-0.003334	-0.000064	
-0.028026	-0.054594	-0.014955	0.040519	0.038826	0.094546	0.013465	-0.090668	0.037732	0.029879	-0.055684	0.069210	0.106427	0.029178	-0.057009	-0.029581	-0.007325	-0.057868	-0.007783	0.034774	-0.080910	0.044133	0.024487	0.018322	0.040551	-0.071902	0.031424	-0.045363	0.024473	0.056220	0.116055	0.063750	0.074566	0.011492	0.022485	0.099425	0.104987	-0.044029	-0.086282	-0.034565	0.108800	-0.096170	-0.069580	0.033623	0.113869	0.039359	0.048933	0.007672	0.052703	-0.063030	
-0.060375	0.018000	-0.024240	0.021691	0.002834	-0.052944	-0.033875	-0.000069	-0.037367	-0.051235	-0.002336	0.000033	-0.020306	-0.000038	0.008589	-0.004867	-0.029495	0.000150	-0.013721	0.005381	-0.020596	0.000019	0.074050	-0.018292	-0.044304	-0.007935	-0.047848	-0.001825	-0.060646	-0.082243	0.022616	0.000016	0.000907	-0.005629	0.049363	0.073177	-0.000013	0.000010	-0.052792	0.085211	-0.000026	-0.005185	0.000088	-0.016636	0.025563	0.030727	-0.020534	-0.062601	-0.045541	-0.007667	
0.043913	-0.093930	0.069407	-0.088320	-0.038746	-0.080395	-0.000014	0.112052	-0.103602	0.001040	-0.104451	0.051149	0.056634	-0.030169	-0.082044	0.068289	0.089707	0.067761	-0.013855	-0.011363	-0.081467	-0.000001	-0.039740	-0.022378	0.067853	0.083045	0.012136	0.012321	0.038928	0.094342	-0.009225	0.060196	0.100406	0.029842	0.017759	0.000561	-0.041630	0.061494	-0.001224	0.074126	-0.055232	0.011852	-0.050339	-0.096403	-0.054036	0.065782	-0.042375	0.014463	0.072191	0.092911	
